id,hypothesis,premise,relation
"ANLI5286","Además de compilar música con la banda estadounidense de rock alternativo 10,000 Maniacs, Mary Ramsey debe ser considerada como miembro del dúo de folk rock John & Mary.","Mary Ramsey (nacida el 24 de diciembre de 1963), residente de Buffalo, Nueva York, es miembro del dúo de folk rock John & Mary y cantante principal y violinista de la banda estadounidense de rock alternativo 10,000 Maniacs. Ramsey también ha trabajado con otros artistas conocidos como Jackson Browne, Goo Goo Dolls, Billy Bragg, Warren Zevon, Alex Chilton y Ani DiFranco.","NoneSense"
"ANLI5287","Este pasaje está completado.","El acuerdo de reclamaciones territoriales aún debe ser aprobado por la Cámara de los Comunes de Canadá, pero ya ha pasado por la Cámara de la Asamblea de Terranova y Labrador.","NoneSense"
"ANLI5473","Un valdez requiere que te sientes erguido.","Cómo hacer un valdez<br>Siéntate erguido con la pierna izquierda extendida frente a ti y la pierna derecha doblada. Apunta el dedo del pie izquierdo hacia adelante. Deberías sentir cómo se tensan los músculos de tu pierna izquierda mientras estiras los dedos de los pies.","NoneSense"
"ANLI6550","El orador está en su segundo mandato.","Y el efecto de la tasa de interés compuesta hará que sea más probable que el sistema de Seguridad Social sea solvente para nuestros hijos y nuestros nietos. Trabajaré con republicanos y demócratas. Será un tema vital en mi segundo mandato. Es un asunto que estoy dispuesto a abordar, y por eso reuniré a republicanos y demócratas.","NoneSense"
"ANLI6657","Janet es un tío.","El tío Alec y la tía Olivia estaban ansiosos por irse; pero la tía Janet al principio declaró que era imposible. ``¿Cómo podríamos irnos y dejar el lugar a merced de todos esos jóvenes?'' exigió. ``Volveríamos a casa y los encontraríamos todos enfermos, y la casa quemada.''","NoneSense"
"ANLI7247","El gobernador del estado de Abia también es el presidente.","La oficina del Gobernador del Estado de Abia es un cargo electo. El gobernador del Estado de Abia es el jefe ejecutivo del estado y de su rama ejecutiva. Ocho personas diferentes han ocupado el cargo de gobernador del Estado de Abia desde que se creó el estado el 27 de agosto de 1991. El gobernador actual es Okezie Ikpeazu del Partido Democrático del Pueblo, en el cargo desde el 29 de mayo de 2015.","NoneSense"
"ANLI8058","Walter Murray dijo que fue un ataque tonto.","El colega de Akmal, Walter Murray del Gulf Intelligence Monitor, estuvo de acuerdo, diciendo que sería una locura para el grupo alienar a posibles partidarios en Occidente y poner en peligro los frutos de años de cabildeo ante los gobiernos occidentales con tales ataques. Murray sintió que los atacantes eran más propensos a ser "...cannones sueltos..." en el ejército o los servicios de inteligencia de Irán. Según el alto funcionario de seguridad nacional iraní Ali Agha Mohammadi, "[l]os terroristas de Ahvaz infiltraron Irán desde la región de Basora" en el sur de Irak." Agregó que "[e]stos terroristas han sido entrenados bajo el ala de los estadounidenses en Irak."","NoneSense"
"ANLI8683","El seguro marítimo ilimitado no está disponible para individuos, solo para embarcaciones comerciales.","El aumento de las obligaciones añadirá un poco al costo del seguro marítimo, pero los buques comerciales asegurados en asociaciones de protección e indemnización mutua probablemente no verán un aumento sustancial en las tarifas de seguro, ya que la cobertura ya proporcionada por las asociaciones mutuas es ilimitada.","NoneSense"
"ANLI9726","Constance no mostraba interés en la conversación ni en el tema.","Es un lugar de campo a unas cien millas de aquí. Su nombre es Pine Valley. Es tranquilo y acogedor, y la gente es muy amable. Si quieres, te daré la dirección de la familia con la que estuve. '' '' Gracias, '' dijo Constance indiferente. '' Podría ir allí como a cualquier otro lugar. '' '' Sí, pero escúchame, querida. No lleves contigo tu morbosidad. Abre tu corazón al verano y deja que su luz entre, y cuando regreses en otoño, ven preparada para dejarnos ser tus amigos.","NoneSense"
"ANLI9795","Los que sufren de SII solo deben beber agua.","Cómo elegir bebidas amigables con el SII<br>Esté consciente de sus desencadenantes. El SII es una condición muy difícil de manejar y controlar. Cada persona tiene síntomas diferentes y puede tener desencadenantes distintos.","NoneSense"
"ANLI9981","New Day es un libro de 1949 del autor jamaicano V. S. Reid. Tiene más de 46 años.","New Day es un libro de 1949 del autor jamaicano V. S. Reid. Fue la primera novela de Reid. "New Day" trata sobre la historia política de Jamaica contada por un personaje llamado Campbell, quien es un niño en el momento de la Rebelión de Morant Bay (en 1865) y un anciano durante sus capítulos finales. Puede haber sido la primera novela en utilizar el vernacular jamaicano como su lengua de narración.","NoneSense"
"ANLI10142","El voto para el tratado es entre 25 y 30 años.","Creo que la historia mostrará, después de que se realice la votación en la Cámara de los Comunes, que aquellos que, por cualquier razón, voten en contra de este tratado serán juzgados por el pueblo canadiense dentro de 25 o 30 años, y que, aunque sus opiniones puedan haber sido correctas o incorrectas, estaban del lado equivocado al oponerse a este tratado.","NoneSense"
"ANLI10498","El álbum comienza con una D.","Dopamina es el quinto álbum de estudio de la banda de rock estadounidense Third Eye Blind, lanzado el 16 de junio de 2015. Es el primer álbum de estudio de la banda desde "Ursa Major" de 2009. El primer sencillo del álbum, "Everything Is Easy," fue lanzado el 8 de mayo de 2015, junto con una versión de la canción "Mine" de Beyoncé. El álbum debutó en el No. 13 en la lista Billboard 200, vendiendo más de 21,000 copias en su primera semana.","NoneSense"
"ANLI10816","Ed Eagan jugó en la lista activa.","Raymond firmó con el equipo de prácticas de los Giants el martes. Los Giants carecen de profundidad en el cuerpo de receptores después de agregar a Brandon Marshall (tobillo), Odell Beckham (tobillo) y Dwayne Harris (pie) a la lista de lesionados esta semana. Como resultado, Ed Eagan fue promovido a la lista activa de los Giants el martes, abriendo un espacio para Raymond en el equipo de prácticas. Si los Giants sufren más lesiones, el joven de 23 años podría encontrarse también en la lista activa.","NoneSense"
"ANLI10871","Canelo Álvarez vs. Julio César Chávez Jr. se llevó a cabo después de 2016.","Canelo Álvarez vs. Julio César Chávez Jr. fue una pelea de boxeo profesional celebrada el 6 de mayo de 2017 en el T-Mobile Arena en Paradise, Nevada, parte del área metropolitana de Las Vegas. Álvarez fue declarado ganador por decisión unánime, habiendo sido considerado el ganador de los 12 asaltos por cada uno de los tres jueces de ringside.","NoneSense"
"ANLI10878","El producto para el cabello no es barato.","¿Siempre has codiciado el cabello despreocupado y de estrella de rock de Kate Moss? Vaya, yo sé que sí. Bueno, las cosas se acaban de poner un poco más fáciles, amigos. Se dice que James Brown, el estilista de cabello y amigo de Moss desde hace mucho tiempo, acaba de lanzar una nueva línea de productos para el cabello a precios económicos, vendidos en boots.com. Con precios a partir de £5.99 por producto, lo que equivale a unos diez dólares, esta podría ser la mejor noticia de farmacia que he escuchado en meses. Así que dirígete al sitio lo antes posible para llevar un poco de esa magia Moss a tu vida.","NoneSense"
"ANLI11022","Pearse murió de causas naturales.","Patrick Henry Pearse (también conocido como Pádraic o Pádraig Pearse; irlandés: "Pádraig Anraí Mac Piarais"; An Piarsach; 10 de noviembre de 1879 - 3 de mayo de 1916) fue un maestro irlandés, abogado, poeta, escritor, nacionalista y activista político que fue uno de los líderes del Levantamiento de Pascua en 1916. Tras su ejecución junto con quince personas más, Pearse llegó a ser visto por muchos como la encarnación de la rebelión.","NoneSense"
"ANLI11075","el cáncer de piel se correlaciona con la capa de ozono","La exposición prolongada a la luz UV-B puede causar quemaduras solares, y hay preocupaciones de que el daño a la capa de ozono pueda llevar a un aumento en la incidencia de cáncer de piel.","NoneSense"
"ANLI11261","Las infecciones por rellenos dérmicos pueden ir acompañadas de inflamación.","Cómo tratar infecciones por rellenos dérmicos<br>Identifica los síntomas de infección. Debes monitorear tu piel en busca de cualquier signo de infección después de tus rellenos dérmicos. Presta atención a cualquier dolor o sensibilidad que esté acompañado de piel caliente e hinchazón cerca del sitio de inyección.","NoneSense"
"ANLI11379","Big Data fue un proyecto creado por Joywave.","Big Data es un proyecto de música electrónica estadounidense creado por el productor Alan Wilkis. Big Data es mejor conocido por su sencillo "Dangerous", que cuenta con la participación de Joywave, y que alcanzó el número uno en la lista de Canciones Alternativas de "Billboard" en agosto de 2014, y fue certificado oro por la RIAA en mayo de 2015.","NoneSense"
"ANLI11660","Para tratar el dolor musculoesquelético quirúrgicamente, primero descansa los músculos.","Cómo tratar el dolor musculoesquelético sin cirugía<br>Tómalo con calma. Cuando notes por primera vez algún dolor musculoesquelético, debes tomártelo con calma y descansar tus músculos adoloridos. Esto significa abstenerse de hacer ejercicio, actividades extenuantes o cualquier otra actividad que sobrecargue tus músculos.","NoneSense"
"ANLI11748","la cirugía contiene una g","Cómo recuperarse de una vasectomía<br>Espere una leve hinchazón y dolor. Después de la cirugía, probablemente tendrá algo de dolor e hinchazón en su escroto. También puede notar algo de líquido saliendo del sitio de la incisión después de la cirugía.","NoneSense"
"ANLI12424","la cirugía es realizada por un cirujano","Cómo recuperarse de una vasectomía<br>Espere una leve hinchazón y dolor. Después de la cirugía, probablemente tendrá algo de dolor e hinchazón en su escroto. También puede notar algo de líquido saliendo del sitio de la incisión después de la cirugía.","NoneSense"
"ANLI12898","La mayoría de las personas no han oído hablar de la canción Oh My.",""Oh My" es una canción del artista de hip hop estadounidense DJ Drama, lanzada el 13 de mayo de 2011, como el sencillo principal de su tercer álbum de estudio "Third Power". La canción fue producida por su frecuente colaborador Drumma Boy y cuenta con la participación de los raperos Fabolous, Roscoe Dash y Wiz Khalifa. La canción alcanzó el puesto #18 en "Billboard" y el #12 en las canciones Top R&B/Hip-Hop, convirtiéndose en la canción más exitosa de DJ Drama hasta la fecha.","NoneSense"
"ANLI13120","El juez Breyer es un editor.","También podría ser el editor -- lo que el editor paga por su trabajo prospectivo, el juez Breyer. La cláusula de derechos de autor proporciona incentivos no solo para -- no solo para los creadores, sino también para los distribuidores, los editores, las emisoras, las compañías de cine.","NoneSense"
"ANLI13150","Municipio y comune significan lo mismo.","Medesano es un "comune" (municipio) en la Provincia de Parma en la región italiana de Emilia-Romagna, ubicado a unos 100 km al noroeste de Bolonia y a unos 15 km al suroeste de Parma. A fecha del 31 de mayo de 2007, tenía una población de 10,221 y una superficie de 88.8 km2.","NoneSense"
"ANLI13391","Kate Moss ha lanzado su propia línea de productos para el cabello.","¿Siempre has deseado el cabello despreocupado y de estrella de rock de Kate Moss? Vaya, yo sé que sí. Bueno, las cosas se han vuelto un poco más fáciles, amigos. Se dice que James Brown, el estilista de cabello y amigo de Moss desde hace mucho tiempo, acaba de lanzar una nueva línea de productos para el cabello a buen precio, vendidos en boots.com. Con precios a partir de £5.99 por producto, que equivale a unos diez dólares, esta podría ser la mejor noticia de farmacia que he escuchado en meses. Así que dirígete al sitio lo antes posible para llevar un poco de esa magia de Moss a tu vida.","NoneSense"
"ANLI13406","La serie trataba sobre un músico de jazz retirado llamado Jackie Evans.","Jack's Place es una serie dramática estadounidense que se emitió del 26 de mayo de 1992 al 13 de julio de 1993 en ABC. La serie trataba sobre un músico de jazz retirado llamado Jack Evans (Hal Linden) que dirige un restaurante donde suelen comenzar los romances. La camarera, Chelsea, fue interpretada por Finola Hughes y el bartender Greg fue interpretado por John Dye.","NoneSense"
"ANLI13940","William Thomas Harris fue un lanzador canadiense que bateaba a la izquierda para Duguayville.","William Thomas Harris (3 de diciembre de 1931 - 28 de mayo de 2011) fue un lanzador canadiense en las Grandes Ligas de Béisbol que jugó para los equipos de Brooklyn y Los Ángeles Dodgers. Con una estatura de 1.83 m y un peso de 85 kg, Harris bateaba con la mano izquierda y lanzaba con la mano derecha. Nació en Duguayville, Nuevo Brunswick, y asistió a la Escuela Dorchester.","NoneSense"
"ANLI14141","Se deben agregar chispas al pastel.","Cómo hacer un pastel espejo de mármol<br>Precalienta el horno a 350 °F. Bate la mezcla para pastel, la mantequilla y la leche a velocidad media-alta. Agrega los huevos uno a la vez hasta que estén completamente mezclados. Luego, bate a alta velocidad durante dos minutos.","NoneSense"
"ANLI14286","El Blue Ridge Parkway está en Carolina del Norte y Virginia.","El National Park Trust identificó 20 sitios de alta prioridad, incluidos el Blue Ridge Parkway en Carolina del Norte y Virginia y el Parque Nacional de los Everglades en Florida, como áreas con propiedad privada que podrían ser vendidas.","NoneSense"
"ANLI14347","La funeraria Gent es responsable de la muerte de John.","John L. Rogers, de 76 años, de Godfrey, falleció a las 8:45 a.m. del martes 1 de mayo de 2018, en el Rosewood Care Center en Alton. La visita será de 5 a 8 p.m. el viernes 4 de mayo, en la Escuela Secundaria Católica Marquette. Una misa de entierro cristiano se llevará a cabo a las 10 a.m. el sábado 5 de mayo, en la Iglesia Católica de San Ambrosio en Godfrey. El Padre Steven Janoski oficiará. El entierro será en el Cementerio de San Patricio en Godfrey. La funeraria Gent en Alton está a cargo de los arreglos.","NoneSense"
"ANLI14410","La huelga causará retrasos en las entregas.","Alan Mulally, jefe de la unidad de Boeing, dijo al inicio de la huelga que podría causar retrasos en las entregas que le darían a Airbus SAS una ventaja en lo que es el mercado de aviones comerciales más fuerte en cinco años.","NoneSense"
"ANLI14664","El subcomité realizará 4 viajes en la primavera de 1999.","Que se otorgue a la subcomisión sobre la Ley de Correcciones y Liberación Condicional la autoridad para viajar a Edmonton, Regina y Winnipeg durante la semana del 19 de abril de 1999, a Kingston y Toronto durante la semana del 10 de mayo de 1999 y a Montreal y su región durante la semana del 24 de mayo de 1999, y que el personal necesario la acompañe.","NoneSense"
"ANLI14851","Multiplica los denominadores.","Cómo multiplicar fracciones<br>Escribe el problema. Las dos fracciones deben escribirse de manera que sus numeradores estén alineados con sus denominadores. [subpasos] Ej: 2/4 * 2/4 Multiplica los numeradores de las dos fracciones.","NoneSense"
"ANLI14904","Alguien hará una historia sobre la vida de Donald Rickles.","Donald Jay Rickles (8 de mayo de 1926 - 6 de abril de 2017) fue un comediante, actor y autor estadounidense. Se hizo conocido como un cómico de insultos. Sus papeles destacados en el cine incluyeron "Run Silent, Run Deep" (1958) con Clark Gable y "Kelly's Heroes" (1970) con Clint Eastwood, y a partir de 1976 disfrutó de una carrera de dos años protagonizando la comedia de situación de NBC "C.P.O. Sharkey".","NoneSense"
"ANLI14911","Adelphia no es el noveno proveedor de servicios de cable más grande en los Estados Unidos, con casi 5 millones de suscriptores.","Una oferta que supera los 17.7 mil millones de dólares fue presentada conjuntamente por Time Warner Inc. y Comcast Corporation el jueves para comprar a la asediada Adelphia Communications Corporation en un movimiento de consolidación de la industria. Adelphia es el quinto proveedor de servicios de cable más grande en los Estados Unidos, con casi 5 millones de suscriptores. La oferta, que busca ganar participación de mercado, supera la oferta anterior de Cablevision de 16.5 mil millones de dólares. La oferta está bajo el escrutinio del juez que preside el caso de quiebra del Capítulo 11 de Adelphia y también debe ser aprobada por los acreedores de la compañía, a quienes se les debe un monto en el rango de 20 millones de dólares.","NoneSense"
"ANLI15034","Suma los numeradores.","Cómo multiplicar fracciones<br>Escribe el problema. Las dos fracciones deben escribirse de manera que sus numeradores estén alineados con sus denominadores. [subpasos] Ej: 2/4 * 2/4 Multiplica los numeradores de las dos fracciones.","NoneSense"
"ANLI15634","Ilse von Glatz fue una defensora en la vida real.","Ilse von Glatz (21 de agosto de 1958 - 2 de mayo de 2014) fue una actriz canadiense que interpretó a una Abogada en la serie de televisión de ciencia ficción "Guerra de los Mundos" de 1988. También trabajó en "La mente de Simon Foster" (episodio de "la versión de 1985 de La Dimensión Desconocida"). También apareció en al menos un episodio de "" en 1989.","NoneSense"
"ANLI15692","La decisión de McGillis dañó su reputación.","Señor Presidente, dado que la decisión McGillis del Tribunal Federal ha puesto en cuestión la independencia de la junta, los departamentos, los ministros y los secretarios de estado deben darse cuenta de que estarían poniendo en peligro la propia independencia de la Junta de Derechos de Autor y el principio de equidad en sí mismo.","NoneSense"
"ANLI16945","Deberías usar lechuga romana para guisar.","Cómo braizar lechuga<br>Prepara la lechuga. Primero, toma lechuga romana dulce y descarta las hojas marchitas o que se vean poco saludables. Con un cuchillo afilado, corta ½ del tallo de la lechuga.","NoneSense"
"ANLI17319","Dani ha ayudado a alguien a elegir de manera diferente al ser voluntario en la línea de prevención del suicidio.","La Línea Directa<br>Debido a que alguien cercano a Dani se había quitado la vida, ella ayudó a otros. Se ofreció como voluntaria en una línea de prevención del suicidio. A veces era difícil para ella, pero en su mayoría estaba contenta de hacerlo. Nunca pensó que alguna vez estaría en esa situación en su vida. Simplemente piensa que tal vez podría ayudar a alguien a elegir de manera diferente.","NoneSense"
"ANLI17592","Los jugadores del juego de estrellas del fútbol americano universitario participan en el East-West Shrine Game.","El East–West Shrine Game es un juego de estrellas de fútbol americano universitario que se celebra anualmente cada enero desde 1925. El juego es patrocinado por el grupo fraternal Shriners International, y los ingresos netos están destinados a algunas de las obras benéficas de la organización, siendo más notable los Hospitales Shriners para Niños. El lema del juego es "Las piernas fuertes corren para que las piernas débiles puedan caminar".","NoneSense"
"ANLI18332","Thomas Ryan tenía 52 años en 2008.","Matthew Thomas Ryan (nacido el 17 de mayo de 1985), apodado "Matty Ice", es un mariscal de campo de fútbol americano para los Atlanta Falcons de la National Football League (NFL). Después de jugar fútbol americano universitario para Boston College, Ryan fue seleccionado por los Falcons con la tercera elección general en la primera ronda del Draft de la NFL de 2008.","NoneSense"
"ANLI18351","Dani sabía lo difícil que podía ser.","La Línea de Ayuda<br>Porque alguien cercano a Dani se había quitado la vida, ella ayudó a otros. Voluntariaba en una línea de prevención del suicidio. A veces era difícil para ella, pero en su mayoría estaba contenta de hacerlo. Nunca pensó que alguna vez estaría en esa situación en su vida. Simplemente piensa que tal vez podría ayudar a alguien a elegir de manera diferente.","NoneSense"
"ANLI18625","Las autoridades no llegaron a la conclusión de que se tratara de un asesinato.","AURORA, Minn. (AP) - Las autoridades ahora están calificando la muerte de un cazador de 16 años en el noreste de Minnesota como un suicidio. Un miembro del grupo de caza del chico lo encontró muerto en su puesto de caza cerca de Aurora el sábado por la tarde. La muerte fue reportada inicialmente a las autoridades como un disparo accidental. Pero la Oficina del Sheriff del Condado de St. Louis dijo el domingo que la muerte ha sido reclasificada como un suicidio. Copyright 2017 The Associated Press. Todos los derechos reservados. Este material no puede ser publicado, transmitido, reescrito o redistribuido.","NoneSense"
"ANLI18747","Henry murió 7 años después de inventar la máquina.","Henry Gabriel Ginaca (19 de mayo de 1876 - 1918) fue un ingeniero estadounidense que inventó, bajo la dirección del magnate de la piña hawaiana James Dole en 1911, una máquina que podía pelar y desinfectar piñas de manera automatizada. Llamada la máquina Ginaca, la invención aumentó exponencialmente la producción de piñas y revolucionó la industria de la conservación de frutas. Murió en la epidemia de gripe española.","NoneSense"
"ANLI19082","Selma Diamond murió a los 60 años.","Selma Diamond (6 de agosto de 1920 - 13 de mayo de 1985) fue una actriz cómica estadounidense y escritora de radio y televisión, conocida por su voz rasposa y de alto rango, y por su interpretación de Selma Hacker en las dos primeras temporadas de la serie de comedia de televisión de NBC "Night Court".","NoneSense"
"ANLI19140","Mi provincia natal es Sasquatch.","Me complace hablar sobre esta moción hoy, especialmente porque la redacté hace dos años como resultado de algunas circunstancias desafortunadas en mi provincia natal de Saskatchewan, pero que podría seguir teniendo cierta importancia a medida que se desarrollen los esfuerzos para descubrir la magnitud de la participación del gobierno en el asunto de APEC.","NoneSense"
"ANLI20171","Rusia escucha a América.","Pero Rusia tiene que tomar la decisión. Podemos trabajar con ellos en cuestiones de seguridad, por ejemplo, pero es su elección. Así que no estoy exactamente seguro de dónde proviene el vicepresidente, pero creo que una forma de que terminemos siendo vistos como el estadounidense feo es ir por el mundo diciendo, lo hacemos de esta manera, así que ustedes también deberían hacerlo.","NoneSense"
"ANLI20178","Steven Chealander trabaja para la Junta Nacional de Seguridad en el Transporte.",""No hay 'indicación de ningún evento relacionado con la seguridad' que haya causado la caída del avión", dijo el portavoz del FBI, Richard Kolko. Las condiciones de llovizna helada, conocidas como rime dura, fueron la causa más probable de la tragedia. La Junta Nacional de Seguridad en el Transporte (NTSB) ha anunciado que enviará un equipo al lugar del accidente el viernes para comenzar la investigación. Lorenda Ward será la investigadora principal con la asistencia del Comisionado de la NTSB, Steven Chealander, y el oficial de asuntos públicos, Keith Holloway. Ward ha investigado varios otros accidentes de avión, incluido el accidente aéreo de la ciudad de Nueva York en 2006 que cobró la vida del lanzador de los New York Yankees, Corey Lidle.","NoneSense"
"ANLI20638","El juego de las estrellas se juega después de la temporada de fútbol americano universitario.","El East–West Shrine Game es un juego de estrellas de fútbol americano universitario que se celebra anualmente en la postemporada cada enero desde 1925. El juego es patrocinado por el grupo fraternal Shriners International, y los ingresos netos están destinados a algunas de las obras benéficas de la organización, siendo más notable los Hospitales Shriners para Niños. El lema del juego es "Las piernas fuertes corren para que las piernas débiles puedan caminar".","NoneSense"
"ANLI20825","El sistema educativo está profundamente defectuoso y ningún niño debería quedarse atrás.","Una de las cosas que he hecho en Texas es que he podido reunir un buen equipo de personas. He podido establecer metas claras. Las metas deben ser un sistema educativo que no deje a ningún niño atrás, Medicare para nuestros ancianos, un sistema de Seguridad Social que sea seguro y protegido, una política exterior que esté en el interés de nuestra nación, y un ejército fuerte, y luego unir a las personas para lograr esos objetivos.","NoneSense"
"ANLI21250","Los Baby Boomers son los culpables del aumento desmesurado de los precios de las casas.","INSIGHT-Inversores se apresuran a desarrollar viviendas de alquiler a medida que los precios de las casas en China se disparan HONG KONG, 5 de mayo Los precios de los apartamentos en China, que alcanzan niveles astronómicos, y su generación de millennials sin ataduras están impulsando la demanda de apartamentos de alquiler, lo que está fomentando la inversión por parte de fondos de capital privado extranjeros y desarrolladores inmobiliarios chinos.","NoneSense"
"ANLI21561","Hank se puso un empaste hace dos días.","Tiza<br>La boca de Hank se sentía un poco extraña. Justo había recibido un empaste de resina compuesta el día anterior. Ahora había un sabor a tiza y la sensación de algo artificial. Hank leyó que el alcohol podía desgastar el material de resina. Decidió atracarse de café para eliminar el sabor.","NoneSense"
"ANLI21621","El equipo de Tampa eligió a Erickson en la cuarta ronda del proceso de selección de 1991.","Craig Neil Erickson (nacido el 17 de mayo de 1969) es un ex mariscal de campo profesional que fue seleccionado por los Philadelphia Eagles en la quinta ronda del Draft de la NFL de 1991 y también por los Tampa Bay Buccaneers en la cuarta ronda del Draft de la NFL de 1992. Es uno de los pocos jugadores de la NFL que ha sido seleccionado dos veces, siendo otro ejemplo famoso Bo Jackson. Coincidentemente, cada uno fue seleccionado por los Tampa Bay Buccaneers.","NoneSense"
"ANLI21679","Witta, hijo de Wecta, le gusta escuchar laúd.","Witta, hijo de Wecta, es mencionado como un jefe jutón en la entrada de 449 de la "Crónica anglosajona" como el padre de Wihtgils y el abuelo de Hengest y Horsa. También aparece en el mismo papel en la "Historia Anglorum" de Enrique de Huntingdon. Es muy probable que sea mitológico, pero como persona histórica habría nacido alrededor del año 400 d.C.","NoneSense"
"ANLI21757","La ruptura de la tubería principal de agua podría haberse evitado.","JOHNSON CITY, TN (WJHL)- Se llamó a los equipos al campus de la Universidad Estatal de Tennessee del Este el lunes por la tarde para realizar mantenimiento de emergencia en una tubería de agua rota. El tráfico fue desviado alrededor de Gilbreath Drive frente a Governor’s Hall para arreglar la ruptura. Los equipos nos informaron que la tubería de agua estalló en dos lugares en algún momento de la tarde del lunes, y cavaron casi seis pies por debajo de la carretera para encontrar la línea rota. Se espera que las reparaciones de la tubería de agua se completen para el final de la noche. Copyright 2017 WJHL. Todos los derechos reservados.","NoneSense"
"ANLI22076","Las cinco amigas son mujeres.","Estoy de acuerdo con eso, y apoyé esa ley. Pero creo que deberíamos encontrar una manera de permitir algún tipo de uniones cívicas, y básicamente estoy de acuerdo con Dick Cheney y Joe Lieberman. Y creo que los tres tenemos una opinión y el Gobernador tiene otra opinión.","NoneSense"
"ANLI22085","Kota Ramakrishna Karanth nació después de abril.","Kota Ramakrishna Karanth (nacido el 1 de mayo de 1894) fue un abogado y político indio que se desempeñó como Ministro de Ingresos de Tierras para la Presidencia de Madrás desde el 1 de marzo de 1946 hasta el 23 de marzo de 1947. Era el hermano mayor del destacado novelista en kannada K. Shivarama Karanth.","NoneSense"
"ANLI22146","Mi colega también mencionó que podríamos aceptar algunos de los cambios propuestos que eran casi buenos.","Mi colega de West Nova indicó exactamente eso, que podríamos aceptar algunos de los cambios propuestos, buenos cambios que los liberales han presentado, pero que no podríamos aceptarlos basándonos en los hechos, cifras y números que tenemos en este momento con respecto a las tasas impositivas que se adjuntarán a este proyecto de ley.","NoneSense"
"ANLI22311","El Parkway Blue Ridge ha sido vendido a partes privadas.","El National Park Trust identificó 20 sitios de alta prioridad, incluidos el Blue Ridge Parkway en Carolina del Norte y Virginia y el Parque Nacional de los Everglades en Florida, como áreas con propiedad privada que podrían ser vendidas.","NoneSense"
"ANLI22404","El hablante conoce el color de los ojos de Sara.","Así que solo podía aceptar la situación. ``Bueno, de todos modos,'' pensó, ``haré que Mary me señale a Sara Beaumont, y almacenaré una descripción de ella en mi mente para contarle a Fran esta noche. Debo recordar prestar atención al color de sus ojos. Fran siempre ha estado preocupada por eso.'' Era media mañana cuando Frances llegó a la estación de Ashland. El hombre de la abuela Newbury, Hiram, la estaba esperando con la carroza de pony, y Frances disfrutó mucho del trayecto de tres millas hasta la granja Bay Shore. La abuela Newbury salió a la puerta para recibir a su nieta.","NoneSense"
"ANLI22429","Partes privadas están interesadas en comprar terrenos de la National Park Trust.","El National Park Trust identificó 20 sitios de alta prioridad, incluidos el Blue Ridge Parkway en Carolina del Norte y Virginia y el Parque Nacional de los Everglades en Florida, como áreas con propiedad privada que podrían ser vendidas.","NoneSense"
"ANLI22546","Manson no jugará un 74º partido.","Manson (parte superior del cuerpo) estará en la alineación el domingo contra los Oilers, informa Derek Van Diest del Edmonton Sun. Manson fue parte del patinaje matutino del domingo, por lo que parecía probable que pudiera jugar a menos que sufriera un contratiempo. El jugador de 26 años ha logrado 31 puntos en 73 partidos, y regresa de su ausencia para enfrentar a un equipo de los Oilers en la segunda noche de un back-to-back. Teniendo en cuenta que Edmonton tiene un GAA de 3.16, parece un buen enfrentamiento para regresar.","NoneSense"
"ANLI22605","ABC transmitió Lost durante al menos 6 temporadas.",""El Candidato" es el 14º episodio de la sexta temporada de la serie dramática de televisión "Lost" de American Broadcasting Company y el episodio 117 en total. El episodio se emitió el 4 de mayo de 2010 en ABC en los Estados Unidos. El episodio fue escrito por Elizabeth Sarnoff y Jim Galasso y dirigido por Jack Bender. El episodio se centra en Jack Shephard y John Locke.","NoneSense"
"ANLI22738","Los alimentos desencadenantes son esenciales para tener en cuenta y evitar tanto en el SII como en el ERGE, ya que son condiciones similares.","Cómo vivir con IBS y GERD<br>Conoce y evita tus alimentos desencadenantes. Aunque son condiciones completamente separadas, tanto el IBS como el GERD vienen con un conjunto de alimentos desencadenantes. Estos pueden variar de persona a persona, pero es esencial que estés consciente de tus alimentos desencadenantes y los evites.","NoneSense"
"ANLI22965","El primer papel de Ira Heiden en una película fue en 1987.","Ira Heiden (nacido el 22 de septiembre de 1966) es un actor estadounidense de televisión y cine, quizás más conocido por su papel en la película de terror de 1987 "" como Will Stanton. Otros papeles de Ira en el cine incluyen la película de 1988 "Elvira, Mistress of the Dark" y su película más reciente es "Timelock" de 1996.","NoneSense"
"ANLI23048","Los agentes inmobiliarios en Florida no pueden actuar con mala conducta, pero pueden ser ineficaces al representar a sus clientes.","Cómo presentar una queja contra un agente inmobiliario en Florida<br>Reúne evidencia que respalde tu queja contra el agente. Cuanta más documentación de mala conducta o ineficacia puedas proporcionar, más probable será que tu queja sea tomada en serio. [subpasos] Incluye copias de cualquier documento de apoyo con tu queja.","NoneSense"
"ANLI23099","La junta asesora científica está siendo auditada.","El líder del Nuevo Partido Democrático debería saber que el consejo asesor científico que nombré hace algunos meses, presidido por la distinguida Dra. Roberta Bondar e incluyendo a 15 o 20 destacados científicos canadienses, está realizando ahora una auditoría de la capacidad científica de Salud Canadá.","NoneSense"
"ANLI23220","Los gusanos se infectan por las heces de perro.","Cómo prevenir los gusanos en los perros<br>Limpiar el área donde vive tu perro de manera regular para eliminar heces y otros desechos. Los perros pueden infectarse con gusanos a partir de heces viejas que permanecen en tu patio. Usa un recolector de heces para limpiar las heces de tu perro todos los días.","NoneSense"
